platform, song, url
spotify, "Happy Birthday Munni, Muni, Munny, Mooney, Mune, Muney, Muhni, Muhnee, Mouni", https://open.spotify.com/track/1TCJ5Q7FVnyXKceuTGxHtL
spotify, "Happy Birthday Santos", https://open.spotify.com/track/4dVQvDSsIArIJ14U6v8QHm
spotify, "Happy Birthday Tun, Thun, Toon, Toun, Tune, Tuhn, Tunn, Tonne, Tewn, Tuhnn", https://open.spotify.com/track/0scpH2SJX9o2sMN5aj1AYD
spotify, "Happy Birthday Urmila, Urmiela, Urmeela, Urmilla, Oormila, Urmela, Urmilah, Urmeelah, Ormila, Urmilaa", https://open.spotify.com/track/6FZvn4IXUeQcg27PUIhqEO
spotify, "Happy Birthday Xiaodong, Xiao Dong, Hsiaodong, Hsiao Dong, Shaodong, Siaodong, Shao Dong, Hsiaodung, Siadong", https://open.spotify.com/track/3rbTSNYL2zSzDgCs7rzlIP
spotify, "Happy Birthday Xiaoling, Xiao Ling, Hsiaoling, Hsiao Ling, Shaoling, Siaoling, Shao Ling, Hsiaolyn, Siolyn, Hsiaolyng", https://open.spotify.com/track/0vMCAxt6PXBuTOw4izdifj
spotify, "Happy Birthday Yolanda, Jolanda, Yolonda, Iolanda, Yolunda, Yolande, Yolindah, Yolundah, Yolandah", https://open.spotify.com/track/5dWlcyP5eMW6IzYH6lBibS
spotify, "Happy Birthday Yuanyuan, Yuan Yuan, Yuann Yuan, Yuwan Yuwan, Yuen Yuen, Yuan Yuen, Yuann Yuann", https://open.spotify.com/track/2t7ntvWX0n5cgsbje8TkPo
spotify, "Happy Birthday Zin, Zyn, Zinne", https://open.spotify.com/track/5oXw2FMr8lJ99wQ5Elwi0y
spotify, "Happy Birthday Abdullahi, Abdulahi, Abdoulaye, Abdellahi, Abdoulahi, Abdellah, Abdullahy", https://open.spotify.com/track/6lkp2MGCDK2FMozMjWIvWP
spotify, "Happy Birthday Asma, Asmah, Asmaa, Asmah, Aasma, Esmah, Asmae, Asmaah, Asmeh, Esma", https://open.spotify.com/track/0xwCsYTo9DRbzitfHJEweL
spotify, "Happy Birthday Blanca, Blankah, Blanka, Blancka, Blanqua, Blancah, Blanquah, Blancaa", https://open.spotify.com/track/6EIVkEQr5lDuz7fjuEZmb9
spotify, "Happy Birthday Cecilia, Cecelia, Cecillia, Celia, Cecylia, Cecila, Cecilea", https://open.spotify.com/track/12F0viaN16pK0mU34yOiLZ
spotify, "Happy Birthday Darya, Daria, Darya, Daryah, Dariya, Dariyah, Dariah, Daryia, Darja, Daryya", https://open.spotify.com/track/22YZiGM5zwBDt7BEMOUpCm
spotify, "Happy Birthday Edgar, Eadgar, Egar, Eddgar, Ediger, Edgur, Edger, Edkar", https://open.spotify.com/track/7yOumro0J7Dj3nnjg6eDj2
spotify, "Happy Birthday Erika, Arika, Aeryka, Eryka, Erykah, Erike, Ereca", https://open.spotify.com/track/30vvBWJPNrslGKw2MfB6jB
spotify, "Happy Birthday Fatoumata", https://open.spotify.com/track/08wehaXg92Gzl9iXLX3RW9
spotify, "Happy Birthday Florence, Florens, Florents, Florance", https://open.spotify.com/track/35monMKZnTq5VFavguhFqL
spotify, "Happy Birthday Gladys, Gladyss, Gladdys, Gladis, Gladice, Gladi, Gladiys, Gladess, Gladysse", https://open.spotify.com/track/6mF5bc7JglU3ADid0FuGQU
spotify, "Happy Birthday Ha, Hah, Haw, Haa, Hahh, Haah", https://open.spotify.com/track/0j4FxoZ82fFhKK97tLMXO8
spotify, "Happy Birthday Han, Hahn, Hani, Hane, Haan, Hanne, Hann, Haen, Hanh", https://open.spotify.com/track/4rxcinAxYMkJdYT1XrcxiN
spotify, "Happy Birthday Jianguo, Jian Guo, Jiankuo, Jiangu, Jianguou, Jianguow, Jiango, Jiaguo, Jianqo", https://open.spotify.com/track/1tCkJLh5OmJ2f6uCXqjUTX
spotify, "Happy Birthday Jianjun, Jian Jun, Jianjoon, Jienjun, Jiyanjun, Jiangjun, Jiyanjoon, Jeonjun, Jyanjun", https://open.spotify.com/track/2tzPEswtTZDrLM5DdZgHBj
spotify, "Happy Birthday Josephine, Josefine, Josephiene, Josephyne, Josephaene, Josephene, Jozefien", https://open.spotify.com/track/05t3K5UJm54oRQBjK9qTmv
spotify, "Happy Birthday Khadija, Khadeeja, Khadijah, Khadyja, Kadija, Khadijat, Khadiya, Khadejah, Khatija, Qadisha", https://open.spotify.com/track/2abaOmUYSTqaiTLRYU41lk
spotify, "Happy Birthday Kim, Kym, Kymme, Kimm, Khim", https://open.spotify.com/track/3UshlzoQ1KLXK4VnDCUOpc
spotify, "Happy Birthday Kiran, Kiren, Kyran, Kyrin, Keeran, Keiran, Kirin, Keeren", https://open.spotify.com/track/0UhfNbKZOVnZM7gSPSNsDk
spotify, "Happy Birthday Krishna, Krsna, Kishna, Krisshna, Krishnah, Krushna, Kresna", https://open.spotify.com/track/52IRYHKjjySTIBrpqNoM8H
spotify, "Happy Birthday Lijuan, Lijuann, Lijwan, Leejuan, Leejwan, Li-Juan, Li Juan, Lejuan, Lejwan, Le-Juan", https://open.spotify.com/track/28GJqcIZ6fEJ3pvSLW9nn3
spotify, "Happy Birthday Luiz", https://open.spotify.com/track/3z6O8PVfxfrylYpxjWZxvw
spotify, "Happy Birthday Mahdi, Mehdi, Mahdy, Madi, Mady, Muhdi, Maadi, Maudy, Mhadi, Mhady", https://open.spotify.com/track/4pKERQ4iGvBaDFwBVU4GJY
spotify, "Happy Birthday Rakesh, Rakish, Rakeesh, Rakes, Rakshe, Rakesha, Rakech, Rakash, Raqesh", https://open.spotify.com/track/3FNqMDk8EqRMD57UeeyCMQ
spotify, "Happy Birthday Rani, Raani, Raanni, Raany, Rhanee, Rhani, Rhanie, Ranny, Raanie", https://open.spotify.com/track/5RUiScAVRCZ8HkEDPwnIPT
spotify, "Happy Birthday Rene, Renae, Raine, Reine, Renny, Rheni, Rinae, Reeni, Renee", https://open.spotify.com/track/5Tzo1ePUqKrxabtyulyjnp
spotify, "Happy Birthday Ruben, Reuben, Rueben, Rubeen, Ruban, Rubyn, Rubenn, Reubin", https://open.spotify.com/track/1xuHp8haduWZYDgeJubHEC
spotify, "Happy Birthday Saeed, Said, Syed, Sa'id, Sayed, Sajid, Saeid, Saeede, Sa'eed, Seyed", https://open.spotify.com/track/2gmFNkf08qVvPW4u1uT2ao
spotify, "Happy Birthday Thanh, Tahn, Tanh, Thaanh, Thahn, Thang, Thaeng, Tung, Tahngh, Thahnk", https://open.spotify.com/track/0rSfkRxSJFqswU345lNFY7
spotify, "Happy Birthday Tingting, Ting Ting, Ting-Ting, Tin Ting, Tingteng", https://open.spotify.com/track/5YNyUKYZ3bAv1R4i6daaK0
spotify, "Happy Birthday Tuan, Twan, Tuwan, Tewan, Toan, Twaan, Twuan, Tuhuan, Tuin, Tewn", https://open.spotify.com/track/5KyNgwy08C1TjPvZhFGqUp
spotify, "Happy Birthday Umar, Umer, Umarh, Umarr, Omer", https://open.spotify.com/track/4FObZpSGcMEP0mZ2F0yZiB
spotify, "Happy Birthday Usman, Osman, Othman, Usmaan, Uthman, Usmon, Uzman, Ousman, Oosman, Usmaen", https://open.spotify.com/track/5EKuZ2L4tDSvhVSfkBpa39
spotify, "Happy Birthday Xiaoping, Xiao Ping, Hsiaoping, Hsiao Ping, Shiao Ping, Siaoping, Siao Ping, Shaoping, Xiaopin", https://open.spotify.com/track/7bjQoFBnEXUBNRFkRwqnDf
spotify, "Happy Birthday Yusuf, Yousef, Youssef, Yousuf, Yussuf", https://open.spotify.com/track/1aDfZbq6xzLOqDT8BrSbpi
spotify, "Happy Birthday Zhi", https://open.spotify.com/track/09PnP2KUVsBIWx1Jpumqik
spotify, "Happy Birthday Abubakar, Abu Bakar, Aboubakar, Abubacar, Abubakarr, Abubakare, Abubaker, Abubakur", https://open.spotify.com/track/4PC7vsBtg2cqWeMySpq0Il
spotify, "Happy Birthday Aisha, Aysha, Ayesha, A'isha, Aishah, Ayeshah, Aichah, Aiesha, Aicha", https://open.spotify.com/track/05TNs4pKgzZ3W0eH4U4zeq
spotify, "Happy Birthday Anton, Antonn, Antton, Antun", https://open.spotify.com/track/3mHfU9vurZDIwc6kwfjBVA
spotify, "Happy Birthday Bruno, Brunno, Bruuno, Bruneau, Brunow", https://open.spotify.com/track/0JiGiLNg5nH1faS1Vy3Y76
spotify, "Happy Birthday Hai, Hae, Hye, Hei, Hay, Haai, Hy, Hhai, Hey", https://open.spotify.com/track/3dOszPEuPQKLToav4QfdMU
spotify, "Happy Birthday Halima, Haleema, Halimah, Haliima, Haleemah, Haalima, Halyma, Halimaa", https://open.spotify.com/track/1KUTQiS1UrlOIUd8SJEGfY
spotify, "Happy Birthday Hector, Hektor, Heitor, Ector, Hecter, Heecto, Hecktor", https://open.spotify.com/track/2exXE5qkkWGd1w3DyDQVvj
spotify, "Happy Birthday Jan, Jann, Jaan, Jhan, Jahn", https://open.spotify.com/track/5EzJFValGT93AplWA2nSpz
spotify, "Happy Birthday Jane, Jayne, Jain, Jayn, Jaine, Jeyne, Jaen", https://open.spotify.com/track/1qJA9zBtBhNTFCq9dmo4mi
spotify, "Happy Birthday Jianping, Jin Ping, Jin-Ping, Jinpingh, Jhingping, Jingping, Jeanping, Jeinping", https://open.spotify.com/track/0n7IzQEgGRz4HZpJ3PMU9c
spotify, "Happy Birthday Joel, Joell, Joelle, Jowel, Jole", https://open.spotify.com/track/1tCxyYjtO85b6nVvyg18Hk
spotify, "Happy Birthday Khalid, Khaled, Khaleed, Qalid, Khalead, Khaalid, Khalit, Kalid", https://open.spotify.com/track/2LkmOrQa983hcYmtjhukvE
spotify, "Happy Birthday Kun, Kuhn, Khun, Koon, Kune, Qun", https://open.spotify.com/track/7GDEZgOwDhqECTbXftzdUZ
spotify, "Happy Birthday Lihua, Li Hua, Lihwah, Lee Hua, Lee Hwah, Li Wah, Leehua, Li Huah", https://open.spotify.com/track/7nEPGCD33v25RSjlJSEpmM
spotify, "Happy Birthday Lucia, Lusia, Lucya, Luchia, Lusya, Luzia, Lucija", https://open.spotify.com/track/075KoNH9WW9ocqocud15Hs
spotify, "Happy Birthday Maksim, Maxim, Maxime, Maxym, Maksym, Maksam, Maxam", https://open.spotify.com/track/6EiZZb8rqwwxQ6SwrMar3x
spotify, "Happy Birthday Mamadou, Mamadu, Mamadhu, Mamado, Mamadew, Mamedou, Mammadou, Mamadouh", https://open.spotify.com/track/0EFEQ0sx9FeyzwqjZO6CwO
spotify, "Happy Birthday Manju, Manjou, Manjoo, Manjhu, Manjuu, Manjeu, Manjuh", https://open.spotify.com/track/3Pi3C12t0DMDZd4Wrla8Nv
spotify, "Happy Birthday Marcos, Markos, Markus, Marcoss, Markoss, Marqos, Markhus, Marckos", https://open.spotify.com/track/2i63W5IHWOk5jNsrLrbwqt
spotify, "Happy Birthday Margarita, Margaritta, Margareta, Margherita, Margerita, Margaritha", https://open.spotify.com/track/5ZA1j4fJzsTAfGGn9ouQEr
spotify, "Happy Birthday Nan, Nann, Nahn, Naan, Nane, Nahne, Nanne, Nahnne", https://open.spotify.com/track/4AIkTewCvgc34bi8cisqPY
spotify, "Happy Birthday Nikolay, Nikolai, Nicolay, Nicolai, Nickolay, Nickolai", https://open.spotify.com/track/035PQq1yKKgBaScozFqFWd
spotify, "Happy Birthday Norma, Normah, Normaa, Normma, Nourma, Norrma, Normahh, Nourmah", https://open.spotify.com/track/7JwqqqDlaJPJGdPGJRWXB7
spotify, "Happy Birthday Paula, Paola, Paulah, Pawla, Pauwla, Paulaa, Pahula, Poulah", https://open.spotify.com/track/4mVRJpFMWbbG0L6EAfdAuf
spotify, "Happy Birthday Pavel, Pawel, Paveel, Pauel, Pauwel, Pahvel", https://open.spotify.com/track/7a2w93YwhPaG3UUKmZKwsy
spotify, "Happy Birthday Rama, Ramah, Raama, Ramma, Rammaa, Rahma, Rhamma, Ramahh", https://open.spotify.com/track/20urYYTtR7OyAjZbICUvm2
spotify, "Happy Birthday Ramon", https://open.spotify.com/track/05x1FK3LyrDY0m0MTwQfVr
spotify, "Happy Birthday Raul, Rahul, Raoul", https://open.spotify.com/track/5VHbqVGjrHyFPg07bD6rga
spotify, "Happy Birthday Rina, Reena, Rena, Rhina, Reina, Ryna, Rheena, Ryena", https://open.spotify.com/track/4cqiHBOrp1D0tdoh61VmXO
spotify, "Happy Birthday Salma, Salmah", https://open.spotify.com/track/1QzT9lmi4WiSOjujuxsLci
spotify, "Happy Birthday Shanti, Shantee, Shanty, Shantie, Shantey, Chanti, Chaunti, Xanti", https://open.spotify.com/track/0jOIMH4YANr8wNxoBP4shW
spotify, "Happy Birthday Suman, Sumon, Sumen, Sumann, Sumant, Sooman, Suhman", https://open.spotify.com/track/11GqpJMxqLgwsif5mOkuhx
spotify, "Happy Birthday Vinod, Vinodh, Vynod, Veenod, Vinood, Venod, Vinodha, Vineod", https://open.spotify.com/track/4DSu0oO23is2tTj8TsiKBH
spotify, "Happy Birthday Zaw, Zawe, Zou, Zaww, Zaaw, Zhaaw, Zaue, Zaweh", https://open.spotify.com/track/7zHdYs4qBf0FKxeuiaDUr8
spotify, "Happy Birthday Zhiqiang, Jiqiang, Chiqiang, Chikiang, Chiqyiang, Ziqiang, Zheqiang, Zhiqyiang", https://open.spotify.com/track/5ucd2noiiFtwu3HyvB9pWf
spotify, "Happy Birthday Angel, Angle, Angell, Anjel, Angele, Angil", https://open.spotify.com/track/7qLGScBtKjYY78FFA0Hq9j
spotify, "Happy Birthday Anil, Anill, Aniel, Aneel, Anyl, Anhill", https://open.spotify.com/track/0biBRiRsTkD46uTkmXZ3B4
spotify, "Happy Birthday Anne, Annie", https://open.spotify.com/track/5kWmdRA076FRV1Ma88sevX
spotify, "Happy Birthday Asha, Aasha, Ashaa, Ashah, Aesha, Aeshaa", https://open.spotify.com/track/2XO5TArUiujPkJO14XtM3h
spotify, "Happy Birthday Aung, Ong, Aong, Aungg", https://open.spotify.com/track/1CY2OrbS6MkWK6wINzq4ff
spotify, "Happy Birthday Cheng, Cheung, Chang, Cheang", https://open.spotify.com/track/24TmaaP5jYnNHabFo0bN2X
spotify, "Happy Birthday Felix, Feliks, Felic, Phelix, Pheliks, Felex, Felicks, Felyx", https://open.spotify.com/track/5FtlnhWZwWUYVWNKuW0TWn
spotify, "Happy Birthday Francisca, Francesca, Franziska, Fransisca, Franciska, Francica, Francessca, Fransiscka", https://open.spotify.com/track/3nHj0qxNRkaMefMDVQMaF3
spotify, "Happy Birthday Haiyan, Hain, Hayan, Hyun, Haiyen, Haein, Heiyan, Haian", https://open.spotify.com/track/36mq1ueZwD9jwsuG0o93jk
spotify, "Happy Birthday Irene, Ireen, Irine, Eirene, Ireene, Iryne, Iren", https://open.spotify.com/track/20RAvgU1as0tFnhpCHaeIQ
spotify, "Happy Birthday Ismail, Ismael, Isma'il, Ismaael, Esmael, Esmail, Ysmail", https://open.spotify.com/track/5ypW5BsrpESjj7KV3wMkLg
spotify, "Happy Birthday Jen, Zhen, Zhan, Zheen, Zhenn, Jhen", https://open.spotify.com/track/7vAiUUKac8z8bcm4r4sV5v
spotify, "Happy Birthday Juana, Juanah", https://open.spotify.com/track/503aON70EAXbGbt5uNyQjr
spotify, "Happy Birthday Kamal, Kamel, Kamaal, Camal, Kamahl, Kamaul, Kamall, Qamal", https://open.spotify.com/track/4e76XAFTIOuYUf68egFSXv
spotify, "Happy Birthday Lakshmi, Laxmi, Luxmi, Lakshmie, Laxmie, Lakshmee, Lakhsmi, Lakshmii", https://open.spotify.com/track/7hSM1vQMBhSEEac5kfIUdQ
spotify, "Happy Birthday Lan, Lann, Lahn, Lahnn, Laan, Lanne, Lahne, Lahnne", https://open.spotify.com/track/0RtU1XQFhz8iBHy39qQEkV
spotify, "Happy Birthday Long, Longe, Lhong, Lhonge, Lhongh, Longh", https://open.spotify.com/track/4O7zaccx96z3qEzV7BmhMy
spotify, "Happy Birthday Luz, Luce, Looz, Luze, Looze, Lus, Loos, Luzz", https://open.spotify.com/track/3ErsX85Vit4pat4JQ53NKZ
spotify, "Happy Birthday Marco, Marko, Marcko, Marqo, Marcho", https://open.spotify.com/track/2fdXAuOo5u8pvkplQ9jzmc
spotify, "Happy Birthday Marta, Martah, Martaa, Marti, Martta, Martahh", https://open.spotify.com/track/1jwNGQf4aZ2BXzug0o2b6G
spotify, "Happy Birthday Mehmet, Mehmeth, Mehemet, Mehemeth, Mehmett, Mehmatt, Muhmet", https://open.spotify.com/track/6abOY8fS1wV8zBERefqFDf
spotify, "Happy Birthday Nadezhda, Nadejda, Nadzeda, Nadezhta", https://open.spotify.com/track/2gjwQAJFCoWZ2UshwmUkmt
spotify, "Happy Birthday Paulo, Paolo, Pawlo, Pauolo", https://open.spotify.com/track/6f5PTP6u1YWf4L0LIt7En3
spotify, "Happy Birthday Pierre, Piere, Piarre, Pyerre, Peirre, Pear, Peer, Pehr", https://open.spotify.com/track/49L4zcQqazN6VzLLJmZY9m
spotify, "Happy Birthday Raju, Rajoo, Rajo, Rajew, Rajeww, Rajeu, Rajhoo", https://open.spotify.com/track/77PRcjKbLiDpgDmAXCr7kT
spotify, "Happy Birthday Saleh, Salih, Salihh, Salleh, Sallah, Saleeh", https://open.spotify.com/track/0UgRvUk3GqsaFq6e1zxRPd
spotify, "Happy Birthday Sergio", https://open.spotify.com/track/3ZpIPIFcaCVL2Q5vvsuvDJ
spotify, "Happy Birthday Silvia, Sylvia, Sylwia, Silvya, Sylvea, Silvija", https://open.spotify.com/track/2bkYj9b0kGVpMWZ58yUfr2
spotify, "Happy Birthday Simon, Simen, Symon", https://open.spotify.com/track/5oQG1YseDh8QRojVxGlXzJ
spotify, "Happy Birthday Suresh, Surash, Sureesh, Sourish, Sureshh, Surresh", https://open.spotify.com/track/35mVXU73egE0JcYAydIyFE
spotify, "Happy Birthday Syed, Sayed, Saiyed, Syad, Syeed", https://open.spotify.com/track/6nPvqsrsYCML4Pu27jTkrK
spotify, "Happy Birthday Veronica, Veronika, Veronicka, Veronka, Veronickah", https://open.spotify.com/track/1FYXIl35yLtkESIdqxMkM4
spotify, "Happy Birthday Vijay, Vijai, Vijaay, Vjay, Vije, Vjayy, Vijeya, Vijaie", https://open.spotify.com/track/5NLVEDKwnUVKdDGh2OK8Y7
spotify, "Happy Birthday Xiang, Siang, Shiang, Hsiang, Xiyang, Syang", https://open.spotify.com/track/2UHtDyTSYMFsNHywOkyuM7
spotify, "Happy Birthday Zainab, Zaynab, Zaineb, Zayneb, Zaynib, Zenab, Zainub, Zeinab", https://open.spotify.com/track/7FvuN3NXgiSO0oxSEtqRTy
spotify, "Happy Birthday Adriana, Adryana, Adreana, Adryanna, Adreeana, Adrionna", https://open.spotify.com/track/4YZFWouy63SbKurdRMsdFy
spotify, "Happy Birthday Agnes, Agnès, Agnese", https://open.spotify.com/track/4PdYiVDojeq68M4kh74xnd
spotify, "Happy Birthday Alejandro", https://open.spotify.com/track/4UFPCQZLjhAOGJAUwpqAyc
spotify, "Happy Birthday Alfredo, Alphredo, Alfreedo", https://open.spotify.com/track/1ZoQ0EZ1n51G5szYKkywgD
spotify, "Happy Birthday Antonia, Antoniya, Antónia, Antonya", https://open.spotify.com/track/0nwgqCvVS6aiqaQlsuD5ZO
spotify, "Happy Birthday Bernard, Bernhard, Bearnard, Bernaard, Burnard", https://open.spotify.com/track/7AQihOIr9c5XlzlVYv6Ko7
spotify, "Happy Birthday Cesar", https://open.spotify.com/track/1dnrj63S0Tuc1hknqIBvrs
spotify, "Happy Birthday Cristina, Krystyna, Kristyna, Khristina, Krystina, Cristyna, Christyna, Kristina", https://open.spotify.com/track/3bxyBGEIZqWj344nANPz5S
spotify, "Happy Birthday Dinesh, Dinush, Dinash, Dines, Dinish, Dinesha, Dinuš, Dynesh, Dinis", https://open.spotify.com/track/7LYGEGVfRFcAwKYhAyGplB
spotify, "Happy Birthday Evgeniy, Yevgeniy, Yevgeny, Eugeniy, Yevgeni, Evgeni, Eugeni, Eugeny, Evgenij, Yevgenij", https://open.spotify.com/track/1rJ4BJr0SZ22Rw5fXLx9c7
spotify, "Happy Birthday Giuseppe, Guiseppe, Giuseppi, Giuseppo, Jusepe, Guseppe", https://open.spotify.com/track/5M3iH16wyqxp8Hdv6PDWsu
spotify, "Happy Birthday Gul, Gül, Gull, Gool, Gooli, Ghul, Gulle", https://open.spotify.com/track/5SQbc1eah2T4uhFEAAAP6O
spotify, "Happy Birthday Hussein, Hussain, Husein, Hussayn, Husain, Husayn, Hossain, Hossayn, Hüseyin, Huseyn, Husayen", https://open.spotify.com/track/6HHb55a1xjWxMxFZqN2uJR
spotify, "Happy Birthday Igor, Ygor, Iegor, Ighor, Ihor, Yegor, Yhor, Igore, Egor, Iigur", https://open.spotify.com/track/5PJYwdINhY3jAdCpAZYksM
spotify, "Happy Birthday Jaime, Jaimie, Jyme, Jayme, Jamey, Jami, Jaymie, Jaimi, Jaimy, Jaymi", https://open.spotify.com/track/2TdI7Gqvr1IhX1lRh7T4ML
spotify, "Happy Birthday Javier, Javiar, Javyer", https://open.spotify.com/track/00M1gjU6p1plqjXDdrsbuw
spotify, "Happy Birthday Lijun, Leejun, Leijun, Li Jun, Lijoon, Leejoon, Lijune, Leejune, Lijen, Leejen", https://open.spotify.com/track/6BrNizMkbLrtyPdJTYzOoZ
spotify, "Happy Birthday Meng, Mang, Mengh, Mengy, Meang, Maeng, Mheng, Mengg, Mengue", https://open.spotify.com/track/6ULmt55gMkIbAWxGIsvX3r
spotify, "Happy Birthday Mikhail, Mikail, Mihail, Michail, Mikel, Mykhail, Mikhael, Mikael, Mikhal", https://open.spotify.com/track/6LJkvVTXy2l4mvR6447FJ7
spotify, "Happy Birthday Moses, Mosis, Mosés, Mozes", https://open.spotify.com/track/1ZUEtf6G2zxpMr37zoLwkT
spotify, "Happy Birthday Nelson, Nelsen, Nilsen, Neilson, Nellson, Nielson, Neilsen, Nilsan, Nelseon, Neelson", https://open.spotify.com/track/05Ive6yvcdLfAmjDZ6AiTA
spotify, "Happy Birthday Ni, Nee, Knee, Nai, Ny, Nigh", https://open.spotify.com/track/5dZijZWkk00ovhRbJF3FKd
spotify, "Happy Birthday Pablo", https://open.spotify.com/track/38QjT1aLdJySubFoBNVIrG
spotify, "Happy Birthday Raj, Raaj, Rajh, Ragh, Rázh", https://open.spotify.com/track/5FukWcUxcq5DsLEE6KfpVS
spotify, "Happy Birthday Rajendra, Rajendran, Rajandhra, Rajindra, Rajindar, Rajendhran, Rajindran, Rajandar, Rajindrah", https://open.spotify.com/track/6vCbmilsnVdNTsExU4RRlz
spotify, "Happy Birthday Regina, Regena, Regiena, Reginia, Rejina, Regeena, Reginna, Rajeena, Regine, Régina", https://open.spotify.com/track/3dazBa2WMevrU9qcEul3ho
spotify, "Happy Birthday Sani, Sanni, Sany, Sanie, Saani, Sane, Sanyi, Sanny, Sanee, Sanei", https://open.spotify.com/track/1E584t8tftnx3u05gb1wXO
spotify, "Happy Birthday Shan, Shahn, Shaan, Shanne", https://open.spotify.com/track/7sZur5kEbLfiRcWefDC9KV
spotify, "Happy Birthday Sima, Seema, Sema, Saima, Simah, Simma, Cima, Zima, Syma, Siema", https://open.spotify.com/track/0z4XSAiJmPCZ4kOY2lXht6
spotify, "Happy Birthday Sita, Seeta, Seetha, Seetaa, Sitta, Sida, Cita, Zita, Siete, Syta", https://open.spotify.com/track/7nOgZmoMguXFuozrLgT5Ec
spotify, "Happy Birthday Tatiana, Tetyana, Tattiana, Tatyanah, Tatiyanna, Tatiyannah", https://open.spotify.com/track/44if8GSgUfnOmg7XKWJkpX
spotify, "Happy Birthday Usha, Ushaa, Ushah", https://open.spotify.com/track/3gAZSEJaRc30FP41QqbDev
spotify, "Happy Birthday Wai, Wei, Waey, Wae, Why, Waie", https://open.spotify.com/track/6yGiZQEljVZHw5RgOBH7bo
spotify, "Happy Birthday Xiaohong, Xiao Hong, Hsiaohong, Hsiau-Hong, Shiao Hong, Siaohong, Xiaohang, Siao Hong, Shao Hong, Siu-Hong", https://open.spotify.com/track/60g67oyluZ2N3rPARAFdcR
spotify, "Happy Birthday Xiaoli, Xiao Li, Hsiaoli, Hsiao Li, Shiao Li, Siaoli, Siao Li, Shaoli, Siu Li, Xiaolee", https://open.spotify.com/track/06hho1SyGzJL4iVq0YTivg
spotify, "Happy Birthday Abdullah, Abdulah, Abdallah, Abdulla", https://open.spotify.com/track/5e1bnIXFKz4LsCnh9iTFxJ
spotify, "Happy Birthday Alberto", https://open.spotify.com/track/6GcoRjPBJFPbh8ZOfCszLr
spotify, "Happy Birthday Aleksey, Aleksey, Alexey, Aleksiy, Alexei", https://open.spotify.com/track/5TCb2z7kjW7ZCHvxE4qmnS
spotify, "Happy Birthday Anastasiya, Anastasia, Anastaciya, Annastasia", https://open.spotify.com/track/4WP5cKyB9l4a38g9Zh1xIT
spotify, "Happy Birthday Ashok", https://open.spotify.com/track/1FSLNzG4U852WzZyilE8Ml
spotify, "Happy Birthday Bibi, Bebe, Beebee, Beebi", https://open.spotify.com/track/5HRE2ytP9XyEirIt9pPTFJ
spotify, "Happy Birthday Carey, Cary, Cari, Keri", https://open.spotify.com/track/1PpDZeu1Fmc6AEQOpyjBLs
spotify, "Happy Birthday Chen", https://open.spotify.com/track/20zH8gJHkpMDUDWPIduGIT
spotify, "Happy Birthday Dovi, Dovy, Dovie, Dovey, Dovii", https://open.spotify.com/track/57TbDb9JlJNIpBvg67SNIg
spotify, "Happy Birthday Eduardo, Edwardo", https://open.spotify.com/track/5eaih0MVOQW0FEwaDlpoxv
spotify, "Happy Birthday Gita, Geeta, Geetha, Gitta", https://open.spotify.com/track/5e5qAa5PTN2azBqQ31qgcW
spotify, "Happy Birthday Grace", https://open.spotify.com/track/2YkETfYlE754fZzxwMlfBo
spotify, "Happy Birthday Jianhua", https://open.spotify.com/track/0uw87FHfbUS5EkpcdUKPeh
spotify, "Happy Birthday Kyaw", https://open.spotify.com/track/1ShNPZ3C1AhEXhRe22ER9n
spotify, "Happy Birthday Leslie, Lesley, Lesli, Leselee", https://open.spotify.com/track/3zKbx627sbLhNSGIBSkFZv
spotify, "Happy Birthday Liping, Li Ping, Lee Ping, Lei Ping, Ly Ping, Li P'ing", https://open.spotify.com/track/19haHfXtUPzALJayehpuZX
spotify, "Happy Birthday Manoj", https://open.spotify.com/track/769NJONfIIf5YFnLIIfXOJ
spotify, "Happy Birthday Mei, May, Mae, Mee, Meiy, Meii, Maye", https://open.spotify.com/track/02Zutz3OOhgvs0KiEVMI0X
spotify, "Happy Birthday Mina, Meena, Minah, Myna, Mienah, Meenah, Menna, Minna", https://open.spotify.com/track/2MfDzP30u7MOvLYcYsga8x
